did|mid
88096|107437
88097|64755
88097|357676
88097|378519
88098|30260
88098|42197
88098|47042
88098|55495
88098|58260
88098|88734
88098|94091
88098|160609
88098|180825
88098|181338
88098|185875
88098|198354
88098|200454
88098|219456
88098|225873
88098|247337
88098|247338
88098|247339
88098|247340
88098|247341
88098|258639
88098|258831
88098|258835
88098|259054
88098|344299
88098|349373
88098|357652
88098|357731
88098|375382
88099|194508
88100|258562
88101|376437
88102|1779
88102|13398
88102|26844
88102|26846
88102|26847
88102|56431
88102|69895
88102|81052
88102|112011
88102|117874
88102|154709
88102|190391
88102|259147
88102|281024
88102|343262
88102|348835
88102|362312
88102|364161
88103|185969
88103|236626
88104|276401
88105|223845
88106|63509
88107|45553
88108|111425
88108|290030
88109|749
88109|116485
88109|149114
88110|286320
88111|37696
88111|155272
88112|165751
88113|97153
88115|167371
88117|110606
88117|323107
88119|346745
88120|70178
88121|21115
88122|213965
88123|369723
88124|103025
88124|296566
88124|369125
88125|352763
88126|134081
88127|94286
88128|287757
88129|145353
88130|193061
88131|59625
88132|104067
88132|159011
88132|364180
88133|66573
88133|316533
88134|54681
88134|114718
88134|142404
88134|150405
88134|279412
88134|313593
88134|334365
88134|340707
88135|105095
88136|89204
88137|322250
88137|355851
88138|53666
88139|374570
88140|120917
88141|59315
88142|83231
88142|121427
88144|12871
88144|23890
88144|178536
88144|189539
88144|189828
88144|229391
88144|324785
88144|369167
88144|376318
88146|33929
88147|21403
88147|76376
88147|98309
88147|103101
88147|130931
88147|156740
88147|178619
88147|179019
88147|189585
88147|189734
88147|210077
88147|210107
88147|218912
88147|275162
88147|277283
88147|279675
88147|290558
88147|293800
88147|312084
88147|341007
88147|351939
88147|352363
88147|376310
88149|340304
88150|333388
88151|374615
88152|378408
88153|281782
88154|304080
88154|310117
88155|190973
88155|207917
88155|328762
88156|82390
88156|92925
88156|105893
88156|136488
88156|208262
88156|250769
88156|287997
88156|309989
88156|330359
88156|330575
88156|333025
88156|350692
88156|355731
88157|244240
88158|8124
88158|127371
88158|136475
88158|136476
88158|162139
88158|198113
88158|209083
88158|229889
88158|237062
88158|249409
88158|311414
88158|311415
88161|203329
88161|375774
88162|13363
88164|14964
88164|89471
88164|115425
88164|195290
88164|225344
88164|228408
88164|291503
88164|317441
88164|319041
88164|355381
88164|359402
88164|377304
88165|160516
88165|308278
88166|257470
88168|152738
88168|225277
88168|325882
88168|325910
88169|356402
88170|20423
88170|226182
88170|324686
88171|360667
88172|9287
88172|15367
88172|18702
88172|45143
88172|89218
88172|125435
88172|131502
88172|148836
88172|153649
88172|172087
88172|174250
88172|177162
88172|179465
88172|218693
88172|234682
88172|245811
88172|271115
88172|283723
88172|300126
88172|318548
88172|334958
88172|359818
88173|33066
88174|264382
88175|352506
88176|225972
88176|337004
88177|163149
88178|2491
88179|28344
88179|33820
88179|63605
88179|163018
88179|180856
88179|188128
88179|192837
88179|198123
88179|261904
88179|278358
88179|292851
88179|349248
88179|349320
88179|349352
88179|356127
88179|373582
88180|28683
88180|110672
88180|174169
88180|197428
88180|300377
88180|371648
88181|374902
88182|227913
88183|60569
88183|371595
88184|45542
88184|60723
88184|97559
88184|149527
88184|244719
88184|266656
88184|294594
88184|298734
88184|339257
88184|374472
88185|33145
88186|369036
88187|36434
88188|94364
88189|95287
88189|212638
88189|359012
88189|369799
88190|110616
88191|373262
88192|369066
88192|374949
88193|36625
88193|214625
88193|371524
88194|167422
88194|359007
88195|62165
88195|167887
88195|172408
88195|332358
88196|370469
88197|283611
88198|167399
88198|300673
88199|141898
88199|372978
88200|69887
88201|76401
88202|148451
88203|167396
88204|193874
88204|324717
88204|370418
88206|10966
88207|212533
88207|369085
88208|33143
88208|268729
88208|296575
88208|373256
88209|184317
88210|167404
88210|298681
88211|18659
88211|369932
88212|370507
88213|173329
88214|36379
88214|203702
88214|324718
88214|369650
88214|369664
88215|45329
88215|125940
88215|153032
88215|227167
88215|268659
88215|273155
88215|370171
88215|374810
88216|212444
88217|110586
88218|76264
88219|99809
88220|135085
88221|6837
88221|6843
88221|12154
88221|27793
88221|43990
88221|131267
88221|152107
88221|239058
88221|250754
88221|280991
88221|297491
88221|297492
88221|315588
88221|331415
88221|338781
88221|371604
88221|373255
88222|94363
88223|8995
88223|319091
88223|369877
88223|376156
88224|172407
88225|76293
88225|76891
88225|149018
88225|153057
88225|169724
88225|197394
88225|268802
88225|298691
88225|367130
88225|369841
88225|370601
88225|371467
88225|371615
88225|372185
88226|152356
88228|268703
88229|33146
88229|78508
88229|90556
88229|103024
88229|111248
88229|124883
88229|135096
88229|136079
88229|152126
88229|154437
88229|198415
88229|202600
88229|374894
88230|282012
88231|3454
88231|268694
88232|36626
88232|45490
88232|191895
88232|373019
88233|117570
88233|170083
88233|323258
88234|369673
88234|370845
88235|170021
88236|212444
88237|184604
88237|294022
88237|294698
88237|298331
88238|167883
88239|360978
88240|121122
88241|197603
88242|97432
88242|369947
88243|332504
88243|341421
88244|167413
88245|141903
88245|141910
88245|214599
88246|297294
88247|85502
88248|369847
88249|149050
88251|323318
88252|341911
88253|34585
88253|154605
88254|199677
88255|28411
88256|371388
88257|84411
88257|86859
88257|89987
88257|179619
88257|219425
88257|236060
88257|248175
88257|268184
88257|349268
88258|3334
88258|30596
88258|131159
88258|189391
88258|227429
88258|235290
88258|261305
88258|264557
88258|374864
88259|307703
88260|77549
88261|38274
88262|258442
88263|191005
88263|275584
88264|111209
88265|374699
88266|168035
88267|210995
88268|151918
88268|371468
88269|191010
88269|231611
88269|367159
88269|369190
88269|371486
88270|135049
88271|328959
88272|273155
88272|375001
88273|158108
88273|194903
88274|261121
88275|35856
88275|349305
88276|63628
88276|220688
88276|244045
88276|356181
88277|253632
88278|88459
88279|30129
88279|124229
88279|174921
88279|262500
88279|263658
88280|117651
88280|175137
88281|167751
88282|102463
88282|110600
88282|137174
88283|197602
88284|305342
88285|102268
88285|268803
88285|332296
88286|94409
88287|77567
88288|97432
88288|341401
88289|57511
88289|68480
88289|102554
88289|111200
88289|141912
88289|268707
88289|268783
88289|324198
88289|376052
88290|33121
88291|374808
88292|141882
88293|76851
88294|7885
88295|8731
88295|8804
88295|69660
88295|135044
88295|150715
88295|153040
88295|179944
88295|203620
88295|203621
88295|256136
88295|298358
88295|370600
88295|374709
88296|179945
88297|135501
88297|151951
88297|246589
88297|305937
88297|330518
88297|369033
88298|27786
88298|36348
88298|42226
88298|48434
88298|54176
88298|60543
88298|60547
88298|63460
88298|64009
88298|85466
88298|85484
88298|86915
88298|90549
88298|90568
88298|91542
88298|108464
88298|111234
88298|121091
88298|121114
88298|124881
88298|135043
88298|135467
88298|136065
88298|136070
88298|137160
88298|140760
88298|151952
88298|167376
88298|167431
88298|167766
88298|187535
88298|189175
88298|189213
88298|194040
88298|210989
88298|268689
88298|268695
88298|268722
88298|268727
88298|268737
88298|268741
88298|268775
88298|275555
88298|275580
88298|282262
88298|285582
88298|286922
88298|297296
88298|298418
88298|300444
88298|300450
88298|323102
88298|335396
88298|335411
88298|358926
88298|360977
88298|361344
88298|361345
88298|361346
88298|361347
88298|369053
88298|369597
88298|369622
88298|369788
88298|369957
88298|370478
88298|370822
88298|371444
88298|371478
88298|373015
88298|373016
88298|374754
88298|374916
88298|375004
88298|375006
88299|137280
88299|373254
88300|121122
88300|140747
88300|167793
88300|198645
88300|255019
88301|141914
88301|167783
88302|111552
88303|160113
88303|262176
88304|181282
88305|43357
88305|60447
88305|63613
88305|127447
88305|180450
88305|186239
88305|202185
88305|221561
88305|268140
88306|8681
88306|9156
88306|21769
88306|21771
88306|36345
88306|58376
88306|86758
88306|95064
88306|126922
88306|127032
88306|139382
88306|175880
88306|176132
88306|187656
88306|221804
88306|223122
88306|226114
88306|238800
88306|284697
88306|286545
88306|295130
88306|375554
88307|122704
88307|174127
88307|322603
88307|334241
88308|6289
88308|35364
88308|82775
88308|100580
88308|151863
88308|156419
88308|172633
88308|174472
88308|174648
88308|174694
88308|202122
88308|209037
88308|212601
88308|217777
88308|248725
88308|261624
88308|266028
88308|329737
88308|369494
88308|375289
88308|375517
88308|375541
88309|178773
88309|231636
88309|236159
88309|357969
88309|369340
88311|235258
88312|241893
88313|90877
88313|232337
88315|19052
88316|182771
88317|156462
88318|8908
88318|17194
88318|20330
88318|22688
88318|29447
88318|45736
88318|51248
88318|71972
88318|84593
88318|118477
88318|132744
88318|160548
88318|220482
88318|265467
88318|278707
88318|278708
88318|278709
88318|280561
88318|309772
88318|309773
88318|336470
88318|375368
88319|79531
88319|79650
88320|225128
88321|71838
88321|129757
88322|218965
88322|226508
88322|302788
88323|103285
88324|93211
88324|141517
88324|150814
88324|201035
88324|223978
88324|223979
88324|264581
88324|305086
88324|346902
88325|21495
88326|376503
88327|166102
88327|189710
88327|376503
88328|319090
88329|2188
88329|47588
88329|74012
88329|96755
88329|266191
88329|312265
88331|42944
88331|92306
88331|99135
88331|121615
88331|127795
88331|138374
88331|144366
88331|164983
88331|185568
88331|194405
88331|212774
88331|232124
88331|273474
88331|273931
88331|291449
88331|291452
88331|310852
88331|313948
88331|346068
88331|349898
88332|244109
88333|303506
88333|374577
88334|312895
88335|86413
88336|190622
88337|119446
88338|70802
88339|133354
88340|28438
88340|78742
88340|104219
88340|335359
88341|164827
88341|365669
88341|376483
88342|146460
88342|165918
88342|202149
88342|339189
88343|110765
88343|206574
88343|276578
88343|332592
88344|213927
88345|13673
88345|55853
88345|161938
88346|83293
88348|36586
88348|66266
88348|303739
88349|24075
88349|24331
88349|189635
88349|290249
88349|334520
88350|248873
88351|182996
88351|185263
88352|184362
88354|121068
88355|137065
88355|336005
88356|32422
88357|140672
88357|322217
88357|349795
88358|88316
88358|172070
88359|165428
88360|98033
88361|360075
88362|110136
88362|148676
88362|336980
88363|26061
88364|75646
88365|35121
88366|24778
88366|26734
88366|31780
88366|35715
88366|41370
88366|46393
88366|80841
88366|113909
88366|188497
88366|220673
88366|221360
88366|247571
88366|258098
88366|265083
88366|299690
88366|301613
88366|305949
88366|355173
88368|5125
88368|34169
88368|73587
88368|94056
88368|95318
88368|163116
88368|175496
88368|181507
88368|184149
88368|190661
88368|191330
88368|231158
88368|248393
88368|256445
88368|257146
88368|261414
88368|272179
88368|292958
88368|313138
88368|313528
88368|320557
88368|323634
88368|333943
88368|338647
88368|347773
88368|348925
88368|351974
88368|374506
88368|376180
88368|378173
88369|112239
88369|125527
88369|145580
88369|185345
88369|220065
88369|333628
88369|350480
88369|363908
88369|373791
88370|42579
88370|234390
88371|107564
88371|120649
88371|141465
88371|375824
88372|358417
88373|309540
88374|338132
88375|24408
88376|354001
88377|52964
88377|90768
88377|169986
88378|364688
88379|140832
88380|41385
88380|124459
88380|221041
88381|77244
88381|90155
88382|214702
88383|73826
88384|241620
88386|102448
88387|348309
88388|38574
88390|63332
88390|80654
88390|107283
88390|187693
88390|347063
88392|82485
88393|359642
88394|336423
88395|20567
88395|90450
88396|1023
88397|100236
88399|237885
88400|290673
88401|40423
88402|289860
88403|5430
88403|117266
88403|148530
88403|235514
88403|365632
88406|217483
88406|263959
88407|323067
88408|103554
88408|129006
88408|162073
88408|266002
88409|257176
88409|317563
88410|261993
88411|6090
88411|236602
88412|2742
88412|267424
88413|11892
88414|373571
88415|15846
88416|64840
88418|5882
88418|21733
88418|33088
88418|34093
88418|65746
88418|79847
88418|106614
88418|114606
88418|117794
88418|120186
88418|120512
88418|133710
88418|139989
88418|142662
88418|144861
88418|170366
88418|176343
88418|183795
88418|192065
88418|202979
88418|210501
88418|210890
88418|211090
88418|223767
88418|236733
88418|239414
88418|239708
88418|239807
88418|241237
88418|274487
88418|291960
88418|295439
88418|315669
88418|317457
88418|319081
88418|328192
88418|329471
88418|330178
88418|337332
88418|360175
88418|360600
88418|363541
88418|372857
88420|142040
88420|142043
88421|285979
88422|182097
88422|365908
88424|11766
88425|314285
88426|164240
88427|243252
88428|228928
88429|39927
88429|62546
88429|73738
88429|185927
88429|280716
88429|315242
88429|351704
88429|356804
88429|366243
88430|25231
88430|327113
88431|98791
88432|172076
88432|290087
88433|327922
88434|221136
88435|130769
88435|217536
88436|20582
88437|173647
88438|168177
88439|83883
88440|24567
88441|4696
88441|41402
88441|82527
88441|120126
88441|161757
88441|215760
88441|262083
88441|266180
88441|274304
88442|324751
88443|90105
88444|152588
88444|287654
88444|371095
88444|371913
88445|34174
88445|74775
88445|132073
88445|154070
88445|172503
88445|192917
88445|226830
88445|232615
88445|262182
88445|266262
88445|270675
88445|305186
88445|326326
88445|343843
88445|349218
88445|352195
88445|357286
88445|374512
88445|375864
88446|352844
88447|358956
88448|375334
88449|77501
88449|179561
88449|221520
88450|172501
88451|275523
88452|125624
88453|304551
88454|35215
88454|36532
88454|69049
88454|73579
88454|94069
88454|292199
88454|328706
88454|328708
88454|332878
88454|332879
88455|134761
88455|229072
88456|356054
88457|375887
88457|375902
88458|34058
88458|34498
88458|38206
88458|105512
88458|160188
88458|172795
88458|178404
88458|182804
88458|349712
88459|815
88459|57710
88459|63964
88459|76991
88459|98623
88459|99696
88459|124412
88459|163914
88459|165832
88459|166400
88459|171436
88459|181466
88459|181470
88459|182258
88459|199561
88459|208117
88459|217334
88459|227835
88459|229038
88459|236168
88459|244472
88459|257491
88459|258824
88459|260394
88459|261345
88459|262662
88459|263063
88459|266276
88459|267943
88459|272187
88459|284471
88459|285855
88459|285939
88459|314216
88459|348940
88459|356066
88459|375322
88460|184867
88461|5327
88461|70196
88461|163153
88461|229020
88461|303737
88461|319106
88462|114133
88463|10417
88463|179668
88463|262164
88464|258374
88464|311408
88465|223720
88465|295444
88465|320915
88465|332134
88465|358624
88466|180668
88466|259064
88467|263405
88467|267949
88467|351341
88467|375395
88468|309994
88469|16477
88470|126189
88471|70774
88472|319923
88473|217616
88474|171676
88474|229549
88474|252792
88474|299554
88475|558
88475|17050
88475|24006
88475|182149
88476|346829
88477|11881
88477|95259
88477|183253
88477|188727
88477|189645
88477|189870
88477|290669
88477|352913
88477|358888
88477|361327
88477|361458
88478|50100
88479|20215
88479|76535
88479|86072
88479|102687
88479|172823
88479|179635
88479|243890
88480|31475
88481|41479
88481|98238
88481|104469
88481|140056
88481|146919
88481|149497
88481|179556
88481|194323
88481|212129
88481|217257
88481|298248
88481|299430
88481|325022
88482|166940
